location_id,neighbourhood_group,neighbourhood,latitude,longitude
4248,Manhattan,Upper West Side,40.79194,-73.96913
4249,Staten Island,Clifton,40.62578,-74.07356
4250,Brooklyn,Cobble Hill,40.68811,-73.99421
4251,Brooklyn,Bedford-Stuyvesant,40.68211,-73.93876
4252,Manhattan,Upper West Side,40.78414,-73.9783
4253,Brooklyn,Crown Heights,40.67301,-73.95312
4254,Queens,Flushing,40.75611,-73.81957
4255,Manhattan,Hell's Kitchen,40.7642,-73.99133
4256,Queens,Woodside,40.74235,-73.90375
4257,Brooklyn,Williamsburg,40.71389,-73.9657
4258,Brooklyn,Bushwick,40.70012,-73.93062
4259,Manhattan,Morningside Heights,40.80504,-73.96454
4260,Queens,Sunnyside,40.74405,-73.91502
4261,Manhattan,West Village,40.7339,-74.00177
4262,Manhattan,Washington Heights,40.83333,-73.94182
4263,Manhattan,Upper West Side,40.78882,-73.97945
4264,Brooklyn,Flatbush,40.6435,-73.96065
4265,Queens,Astoria,40.7576,-73.92698
4266,Bronx,Port Morris,40.80554,-73.92606
4267,Brooklyn,Greenpoint,40.7202,-73.95191
4268,Manhattan,Upper East Side,40.77125,-73.95735
4269,Brooklyn,Bedford-Stuyvesant,40.68576,-73.92211
4270,Manhattan,Upper West Side,40.77589,-73.98188
4271,Manhattan,Washington Heights,40.83418,-73.94274
4272,Manhattan,Harlem,40.8068,-73.94258
4273,Manhattan,Midtown,40.76147,-73.9761
4274,Brooklyn,Greenpoint,40.7254,-73.94136
4275,Brooklyn,Bedford-Stuyvesant,40.68191,-73.95136
4276,Queens,Astoria,40.76123,-73.92177
4277,Manhattan,Upper East Side,40.77065,-73.95495
4278,Manhattan,Harlem,40.80925,-73.94226
4279,Manhattan,Midtown,40.75546,-73.96762
4280,Manhattan,Greenwich Village,40.73083,-74.0006
4281,Manhattan,Upper West Side,40.77397,-73.98242
4282,Queens,Ditmars Steinway,40.77297,-73.91604
4283,Manhattan,East Harlem,40.78833,-73.94888
4284,Brooklyn,Prospect Heights,40.67446,-73.96324
4285,Brooklyn,Greenpoint,40.72733,-73.9404
4286,Manhattan,Greenwich Village,40.72842,-73.99903
4287,Manhattan,Washington Heights,40.83687,-73.94324
4288,Bronx,University Heights,40.85711,-73.91594
4289,Brooklyn,Carroll Gardens,40.68108,-73.99381
4290,Brooklyn,Bushwick,40.69727,-73.92373
4291,Manhattan,Lower East Side,40.71484,-73.98977
4292,Brooklyn,Fort Greene,40.68879,-73.97589
4293,Manhattan,East Harlem,40.78587,-73.94764
4294,Brooklyn,Williamsburg,40.71055,-73.95553
4295,Manhattan,Harlem,40.80005,-73.95212
4296,Manhattan,Hell's Kitchen,40.76634,-73.98719
4297,Brooklyn,Williamsburg,40.70665,-73.95067
4298,Manhattan,Upper East Side,40.77233,-73.95627
4299,Queens,Astoria,40.77182,-73.93129
4300,Manhattan,Upper West Side,40.79193,-73.97443
4301,Brooklyn,Williamsburg,40.7196,-73.96335
4302,Brooklyn,Fort Greene,40.69053,-73.9791
4303,Brooklyn,Park Slope,40.66977,-73.98305
4304,Queens,Sunnyside,40.74547,-73.93184
4305,Brooklyn,South Slope,40.66372,-73.97793
4306,Queens,Jackson Heights,40.75625,-73.87542
4307,Manhattan,Washington Heights,40.85084,-73.94125
4308,Brooklyn,Crown Heights,40.67007,-73.94729
4309,Manhattan,Upper East Side,40.77105,-73.95727
4310,Brooklyn,Williamsburg,40.71242,-73.96793
4311,Brooklyn,Clinton Hill,40.6907,-73.96732
4312,Manhattan,Harlem,40.82149,-73.93718
4313,Brooklyn,Williamsburg,40.71376,-73.94239
4314,Manhattan,Morningside Heights,40.81153,-73.95856
4315,Queens,Ridgewood,40.71046,-73.91786
4316,Brooklyn,Williamsburg,40.71923,-73.95684
4317,Queens,Astoria,40.77162,-73.92626
4318,Manhattan,Upper West Side,40.79972,-73.96418
4319,Brooklyn,Crown Heights,40.67335,-73.91881
4320,Brooklyn,Prospect Heights,40.67353,-73.96505
4321,Manhattan,West Village,40.72965,-74.00397
4322,Brooklyn,Flatbush,40.6435,-73.96208
4323,Manhattan,Kips Bay,40.74288,-73.9803
4324,Queens,Flushing,40.75494,-73.81818
4325,Staten Island,St. George,40.6427,-74.08001
4326,Manhattan,Upper East Side,40.77291,-73.95176
4327,Brooklyn,Bedford-Stuyvesant,40.6847,-73.91624
4328,Manhattan,East Village,40.73362,-73.9892
4329,Queens,Ditmars Steinway,40.77503,-73.91882
4330,Brooklyn,Bedford-Stuyvesant,40.68105,-73.95783
4331,Manhattan,Murray Hill,40.74923,-73.97849
4332,Brooklyn,Williamsburg,40.71853,-73.96287
4333,Brooklyn,Prospect Heights,40.68183,-73.97195
4334,Brooklyn,Carroll Gardens,40.67786,-73.99871
4335,Brooklyn,Williamsburg,40.71264,-73.94017
4336,Brooklyn,Park Slope,40.68006,-73.97759
4337,Brooklyn,Bedford-Stuyvesant,40.69924,-73.94057
4338,Manhattan,Battery Park City,40.7162,-74.01565
4339,Manhattan,Upper West Side,40.78352,-73.97482
4340,Brooklyn,East Flatbush,40.66411,-73.92905
4341,Brooklyn,Williamsburg,40.71288,-73.95822
4342,Brooklyn,Bedford-Stuyvesant,40.68432,-73.9425
4343,Manhattan,Chelsea,40.74411,-74.0029
4344,Brooklyn,Bushwick,40.70071,-73.92468
4345,Queens,Long Island City,40.74923,-73.94962
4346,Brooklyn,Bedford-Stuyvesant,40.69572,-73.95731
4347,Brooklyn,Flatbush,40.65387,-73.95973
4348,Brooklyn,East Flatbush,40.65267,-73.9485
4349,Brooklyn,Greenpoint,40.73026,-73.95513
4350,Manhattan,Chinatown,40.71782,-73.99422
4351,Manhattan,Midtown,40.75293,-73.97173
4352,Brooklyn,Williamsburg,40.71416,-73.9488
4353,Manhattan,Hell's Kitchen,40.76761,-73.98497
4354,Brooklyn,South Slope,40.66449,-73.99047
4355,Brooklyn,Windsor Terrace,40.65541,-73.9761
4356,Brooklyn,Greenpoint,40.73487,-73.95627
4357,Manhattan,SoHo,40.7241,-74.0042
4358,Manhattan,West Village,40.73704,-74.01049
4359,Brooklyn,Brooklyn Heights,40.69683,-73.99206
4360,Brooklyn,Crown Heights,40.67512,-73.96278
4361,Manhattan,East Harlem,40.7888,-73.94844
4362,Brooklyn,Bedford-Stuyvesant,40.69393,-73.94689
4363,Manhattan,Upper West Side,40.77435,-73.97889
4364,Manhattan,Battery Park City,40.71097,-74.01658
4365,Manhattan,Greenwich Village,40.73034,-73.99992
4366,Brooklyn,Gowanus,40.68322,-73.98968
4367,Queens,Woodhaven,40.6955,-73.86281
4368,Manhattan,Lower East Side,40.71615,-73.98478
4369,Manhattan,Harlem,40.80071,-73.9534
4370,Brooklyn,Flatbush,40.63615,-73.95148
4371,Manhattan,Chelsea,40.73936,-73.99965
4372,Queens,Woodhaven,40.69414,-73.86324
4373,Manhattan,Washington Heights,40.83549,-73.94765
4374,Queens,Bayswater,40.60549,-73.75547
4375,Queens,Maspeth,40.73726,-73.89792
4376,Manhattan,Hell's Kitchen,40.76375,-73.9924
4377,Brooklyn,Clinton Hill,40.69127,-73.96563
4378,Brooklyn,Clinton Hill,40.69137,-73.96723
4379,Manhattan,Murray Hill,40.74551,-73.97757
4380,Queens,Richmond Hill,40.70061,-73.84107
4381,Manhattan,Harlem,40.80879,-73.94127
4382,Manhattan,Midtown,40.75969,-73.96644
4383,Manhattan,Washington Heights,40.85504,-73.93648
4384,Brooklyn,Gowanus,40.67024,-73.99351
4385,Manhattan,West Village,40.73279,-74.00322
4386,Manhattan,Upper East Side,40.78139,-73.95261
4387,Manhattan,Hell's Kitchen,40.75971,-73.98979
4388,Brooklyn,Clinton Hill,40.68975,-73.96724
4389,Brooklyn,Williamsburg,40.71587,-73.95934
4390,Manhattan,Hell's Kitchen,40.76794,-73.98781
4391,Manhattan,Chelsea,40.73726,-73.99399
4392,Brooklyn,Williamsburg,40.70775,-73.94214
4393,Brooklyn,Greenpoint,40.72292,-73.94924
4394,Brooklyn,Prospect Heights,40.67925,-73.9688
4395,Manhattan,Greenwich Village,40.72603,-73.99746
4396,Brooklyn,Crown Heights,40.67479,-73.95722
4397,Manhattan,East Village,40.7231,-73.98494
4398,Manhattan,East Harlem,40.79285,-73.94482
4399,Manhattan,Chinatown,40.71433,-73.99028
4400,Manhattan,Upper East Side,40.77233,-73.9572
4401,Manhattan,Harlem,40.80095,-73.9541
4402,Brooklyn,Williamsburg,40.71593,-73.95642
4403,Brooklyn,Brooklyn Heights,40.69443,-73.99068
4404,Brooklyn,Sunset Park,40.65841,-73.99664
4405,Manhattan,Upper East Side,40.77222,-73.95544
4406,Manhattan,Upper West Side,40.78504,-73.97959
4407,Brooklyn,Greenpoint,40.73057,-73.95023
4408,Brooklyn,Bensonhurst,40.62019,-73.99624
4409,Brooklyn,Bedford-Stuyvesant,40.68271,-73.94295
4410,Manhattan,Upper East Side,40.77126,-73.95671
4411,Brooklyn,Greenpoint,40.72525,-73.9418
4412,Brooklyn,Bedford-Stuyvesant,40.68548,-73.92039
4413,Manhattan,Washington Heights,40.83383,-73.94469
4414,Brooklyn,Bushwick,40.69666,-73.93248
4415,Manhattan,Battery Park City,40.70633,-74.01837
4416,Brooklyn,Crown Heights,40.67401,-73.92833
4417,Manhattan,Civic Center,40.71662,-74.00352
4418,Brooklyn,Bedford-Stuyvesant,40.68426,-73.95054
4419,Brooklyn,Prospect-Lefferts Gardens,40.65595,-73.95412
4420,Manhattan,Washington Heights,40.85719,-73.93573
4421,Brooklyn,Sunset Park,40.66528,-73.99382
4422,Brooklyn,Flatbush,40.64661,-73.95999
4423,Manhattan,Chelsea,40.74227,-73.99362
4424,Brooklyn,East Flatbush,40.65262,-73.94867
4425,Brooklyn,Prospect Heights,40.67553,-73.96376
4426,Brooklyn,Crown Heights,40.6769,-73.94483
4427,Brooklyn,Williamsburg,40.71756,-73.95579
4428,Manhattan,Chelsea,40.73893,-73.99464
4429,Brooklyn,Cobble Hill,40.68494,-73.99685
4430,Brooklyn,Williamsburg,40.70971,-73.9639
4431,Brooklyn,Bushwick,40.70113,-73.91119
4432,Manhattan,Inwood,40.86786,-73.92077
4433,Manhattan,West Village,40.73722,-74.00043
4434,Manhattan,Harlem,40.80453,-73.95699
4435,Brooklyn,Gowanus,40.67729,-73.99164
4436,Brooklyn,Downtown Brooklyn,40.68968,-73.98404
4437,Manhattan,Murray Hill,40.74318,-73.97193
4438,Manhattan,Chelsea,40.74873,-73.99557
4439,Manhattan,Upper East Side,40.76712,-73.95668
4440,Staten Island,St. George,40.64444,-74.08302
4441,Brooklyn,Bedford-Stuyvesant,40.68596,-73.95837
4442,Brooklyn,Greenpoint,40.7276,-73.94029
4443,Bronx,Concourse Village,40.83288,-73.91834
4444,Brooklyn,Kensington,40.64638,-73.97723
4445,Brooklyn,Sunset Park,40.65513,-74.00621
4446,Manhattan,Midtown,40.76132,-73.96612
4447,Queens,Ditmars Steinway,40.77748,-73.90971
4448,Brooklyn,Prospect-Lefferts Gardens,40.6602,-73.95043
4449,Manhattan,East Village,40.72889,-73.98853
4450,Manhattan,Murray Hill,40.74475,-73.97201
4451,Manhattan,Lower East Side,40.72232,-73.98987
4452,Manhattan,East Village,40.72687,-73.97995
4453,Brooklyn,Brooklyn Heights,40.69405,-73.99634
4454,Manhattan,Murray Hill,40.74462,-73.97488
4455,Manhattan,Hell's Kitchen,40.76866,-73.98616
4456,Brooklyn,Park Slope,40.6728,-73.97166
4457,Manhattan,Upper West Side,40.78576,-73.97594
4458,Manhattan,Upper East Side,40.77401,-73.9457
4459,Manhattan,West Village,40.72916,-74.00433
4460,Manhattan,Washington Heights,40.83568,-73.94457
4461,Manhattan,Nolita,40.72118,-73.99682
4462,Manhattan,Chelsea,40.74897,-73.9968
4463,Manhattan,East Harlem,40.79245,-73.94563
4464,Brooklyn,Williamsburg,40.7172,-73.9616
4465,Manhattan,West Village,40.73229,-74.004
4466,Queens,Long Island City,40.74902,-73.94066
4467,Brooklyn,Greenpoint,40.72691,-73.94041
4468,Brooklyn,Williamsburg,40.71477,-73.94105
4469,Manhattan,East Village,40.73057,-73.99034
4470,Brooklyn,Prospect-Lefferts Gardens,40.65962,-73.96063
4471,Manhattan,Chelsea,40.74221,-73.9974
4472,Manhattan,Upper East Side,40.78145,-73.95588
4473,Manhattan,Upper East Side,40.77209,-73.9563
4474,Manhattan,Upper East Side,40.77224,-73.95629
4475,Manhattan,Harlem,40.80392,-73.94685
4476,Brooklyn,Bushwick,40.69158,-73.92115
4477,Brooklyn,Williamsburg,40.70442,-73.95413
4478,Brooklyn,Navy Yard,40.70481,-73.97755
4479,Manhattan,Lower East Side,40.71987,-73.98641
4480,Manhattan,Nolita,40.72293,-73.99413
4481,Brooklyn,Williamsburg,40.70789,-73.94632
4482,Brooklyn,Crown Heights,40.67489,-73.91405
4483,Manhattan,East Village,40.72592,-73.97991
4484,Manhattan,Upper West Side,40.78087,-73.97812
4485,Manhattan,Morningside Heights,40.80739,-73.95918
4486,Brooklyn,Borough Park,40.61098,-73.9742
4487,Manhattan,Hell's Kitchen,40.75771,-73.99407
4488,Brooklyn,Williamsburg,40.7152,-73.95445
4489,Manhattan,Kips Bay,40.74175,-73.97741
4490,Brooklyn,Greenpoint,40.7245,-73.95022
4491,Brooklyn,Crown Heights,40.67104,-73.94562
4492,Brooklyn,Clinton Hill,40.68541,-73.96728
4493,Brooklyn,Bedford-Stuyvesant,40.69205,-73.93144
4494,Brooklyn,Fort Greene,40.69071,-73.97057
4495,Brooklyn,Williamsburg,40.7177,-73.94612
4496,Brooklyn,South Slope,40.66508,-73.98974
4497,Queens,Forest Hills,40.72713,-73.84946
4498,Manhattan,Harlem,40.80399,-73.94665
4499,Manhattan,Upper East Side,40.7759,-73.94227
4500,Brooklyn,Flatbush,40.65235,-73.9635
4501,Brooklyn,Greenpoint,40.72126,-73.93961
4502,Manhattan,Harlem,40.82243,-73.94786
4503,Manhattan,Chelsea,40.74765,-74.0042
4504,Manhattan,Upper East Side,40.77766,-73.9561
4505,Brooklyn,Crown Heights,40.67228,-73.96239
4506,Queens,Rego Park,40.7246,-73.85744
4507,Manhattan,Lower East Side,40.71848,-73.98159
4508,Queens,Flushing,40.76428,-73.83225
4509,Manhattan,Upper West Side,40.77573,-73.98264
4510,Manhattan,East Village,40.72488,-73.97996
4511,Manhattan,Harlem,40.81736,-73.93921
4512,Brooklyn,Greenpoint,40.72418,-73.94528
4513,Queens,Ridgewood,40.70124,-73.90941
4514,Manhattan,Lower East Side,40.72165,-73.98573
4515,Manhattan,Harlem,40.80699,-73.94227
4516,Brooklyn,Williamsburg,40.71662,-73.95993
4517,Manhattan,Hell's Kitchen,40.76745,-73.98489
4518,Manhattan,Harlem,40.81595,-73.9447
4519,Manhattan,Upper East Side,40.78276,-73.95299
4520,Brooklyn,South Slope,40.6679,-73.9872
4521,Brooklyn,Prospect Heights,40.67527,-73.96604
4522,Manhattan,Upper East Side,40.76282,-73.9637
4523,Brooklyn,Bedford-Stuyvesant,40.68176,-73.92883
4524,Brooklyn,Crown Heights,40.67231,-73.94426
4525,Brooklyn,Park Slope,40.67668,-73.97718
4526,Brooklyn,Flatbush,40.63463,-73.95899
4527,Manhattan,Upper East Side,40.76299,-73.96166
4528,Manhattan,Gramercy,40.73666,-73.9796
4529,Brooklyn,Williamsburg,40.70921,-73.95178
4530,Brooklyn,Bushwick,40.69545,-73.91967
4531,Manhattan,Harlem,40.82584,-73.94673
4532,Brooklyn,Boerum Hill,40.68474,-73.97959
4533,Manhattan,Lower East Side,40.71973,-73.98993
4534,Brooklyn,Bedford-Stuyvesant,40.68452,-73.95535
4535,Brooklyn,Flatbush,40.64056,-73.96571
4536,Brooklyn,Williamsburg,40.70724,-73.94217
4537,Brooklyn,Bedford-Stuyvesant,40.68208,-73.92994
4538,Brooklyn,Bedford-Stuyvesant,40.68695,-73.95427
4539,Manhattan,West Village,40.72976,-74.00445
4540,Staten Island,St. George,40.64553,-74.08323
4541,Brooklyn,Prospect Heights,40.67391,-73.96739
4542,Brooklyn,Bushwick,40.69465,-73.92675
4543,Brooklyn,Bedford-Stuyvesant,40.68898,-73.9412
4544,Manhattan,Battery Park City,40.71029,-74.01725
4545,Brooklyn,Bedford-Stuyvesant,40.69394,-73.95017
4546,Brooklyn,Williamsburg,40.71572,-73.94058
4547,Brooklyn,Williamsburg,40.71808,-73.95511
4548,Queens,Astoria,40.77221,-73.92493
4549,Brooklyn,Park Slope,40.678,-73.98049
4550,Brooklyn,Windsor Terrace,40.65516,-73.97633
4551,Brooklyn,Prospect Heights,40.67765,-73.96378
4552,Manhattan,East Village,40.72854,-73.98434
4553,Brooklyn,Williamsburg,40.71765,-73.9624
4554,Manhattan,West Village,40.73509,-74.00323
4555,Brooklyn,Fort Greene,40.68731,-73.9745
4556,Brooklyn,South Slope,40.66257,-73.98777
4557,Brooklyn,Williamsburg,40.71262,-73.95676
4558,Brooklyn,Williamsburg,40.70675,-73.94984
4559,Brooklyn,Crown Heights,40.66638,-73.95229
4560,Manhattan,Chelsea,40.74449,-73.99445
4561,Brooklyn,Crown Heights,40.67476,-73.95312
4562,Manhattan,Midtown,40.76552,-73.97738
4563,Brooklyn,South Slope,40.66488,-73.98725
4564,Queens,Astoria,40.76068,-73.91359
4565,Manhattan,Upper East Side,40.77737,-73.95032
4566,Brooklyn,Bedford-Stuyvesant,40.68291,-73.94613
4567,Manhattan,Inwood,40.85893,-73.92985
4568,Manhattan,Harlem,40.82165,-73.95491
4569,Bronx,Williamsbridge,40.88075,-73.84845
4570,Brooklyn,Park Slope,40.67507,-73.97706
4571,Brooklyn,Fort Greene,40.69117,-73.97421
4572,Brooklyn,Flatbush,40.64996,-73.9615
4573,Bronx,Fieldston,40.89603,-73.89958
4574,Brooklyn,Williamsburg,40.70667,-73.94921
4575,Brooklyn,Park Slope,40.67561,-73.97823
4576,Manhattan,Harlem,40.80185,-73.95667
4577,Manhattan,Upper West Side,40.79739,-73.96945
4578,Queens,Forest Hills,40.73381,-73.85366
4579,Manhattan,Hell's Kitchen,40.76309,-73.99155
4580,Brooklyn,Crown Heights,40.67499,-73.92427
4581,Brooklyn,Flatbush,40.64677,-73.96946
4582,Manhattan,Harlem,40.82931,-73.94358
4583,Brooklyn,Crown Heights,40.67138,-73.94949
4584,Brooklyn,Boerum Hill,40.68823,-73.98604
4585,Brooklyn,Bushwick,40.69368,-73.92295
4586,Manhattan,Upper East Side,40.77059,-73.94991
4587,Brooklyn,Boerum Hill,40.68558,-73.9903
4588,Brooklyn,Carroll Gardens,40.67863,-73.99399
4589,Brooklyn,Williamsburg,40.71042,-73.94702
4590,Manhattan,Upper West Side,40.77802,-73.98256
4591,Manhattan,Lower East Side,40.71254,-73.98535
4592,Brooklyn,Fort Greene,40.69802,-73.97614
4593,Manhattan,East Village,40.7215,-73.97747
4594,Manhattan,Little Italy,40.71883,-73.99716
4595,Manhattan,Midtown,40.76429,-73.98043
4596,Manhattan,Murray Hill,40.74814,-73.97277
4597,Brooklyn,Crown Heights,40.66985,-73.95675
4598,Manhattan,Lower East Side,40.71981,-73.98701
4599,Manhattan,East Harlem,40.79794,-73.93876
4600,Brooklyn,Williamsburg,40.71622,-73.93942
4601,Manhattan,Washington Heights,40.84919,-73.94021
4602,Brooklyn,Park Slope,40.68193,-73.97636
4603,Manhattan,Upper East Side,40.76158,-73.96031
4604,Manhattan,Washington Heights,40.8365,-73.93688
4605,Manhattan,Nolita,40.72243,-73.99655
4606,Brooklyn,Flatbush,40.63649,-73.96508
4607,Manhattan,Greenwich Village,40.72928,-74.00135
4608,Brooklyn,South Slope,40.66565,-73.98782
4609,Brooklyn,Windsor Terrace,40.65779,-73.97595
4610,Brooklyn,Clinton Hill,40.68331,-73.96568
4611,Brooklyn,Prospect-Lefferts Gardens,40.65684,-73.95719
4612,Manhattan,Lower East Side,40.71813,-73.99063
4613,Manhattan,SoHo,40.72652,-74.00266
4614,Brooklyn,Bushwick,40.69436,-73.9253
4615,Brooklyn,Gowanus,40.68338,-73.98927
4616,Brooklyn,Clinton Hill,40.68717,-73.9669
4617,Brooklyn,Greenpoint,40.7215,-73.94136
4618,Brooklyn,Fort Greene,40.68727,-73.972
4619,Manhattan,Harlem,40.80118,-73.95451
4620,Manhattan,Harlem,40.82075,-73.9379
4621,Brooklyn,Sunset Park,40.64811,-74.01366
4622,Brooklyn,Carroll Gardens,40.68252,-73.99224
4623,Manhattan,East Village,40.7278,-73.97997
4624,Brooklyn,Williamsburg,40.72123,-73.95891
4625,Brooklyn,Flatbush,40.64964,-73.96017
4626,Brooklyn,Williamsburg,40.70552,-73.93842
4627,Brooklyn,Bedford-Stuyvesant,40.67994,-73.94318
4628,Brooklyn,Boerum Hill,40.68554,-73.98471
4629,Manhattan,Kips Bay,40.74059,-73.97953
4630,Manhattan,Washington Heights,40.83686,-73.94393
4631,Manhattan,East Harlem,40.80801,-73.93854
4632,Manhattan,Upper East Side,40.7659,-73.96611
4633,Brooklyn,Greenpoint,40.7238,-73.94859
4634,Manhattan,Harlem,40.81198,-73.9437
4635,Brooklyn,Park Slope,40.67794,-73.97398
4636,Manhattan,Harlem,40.82524,-73.94186
4637,Brooklyn,Williamsburg,40.71207,-73.95077
4638,Brooklyn,Fort Greene,40.68833,-73.97606
4639,Brooklyn,Brooklyn Heights,40.6906,-73.99339
4640,Manhattan,Chelsea,40.74156,-73.99476
4641,Brooklyn,Sunset Park,40.66592,-73.99434
4642,Manhattan,East Harlem,40.79848,-73.93908
4643,Manhattan,Midtown,40.76016,-73.96597
4644,Brooklyn,Crown Heights,40.66758,-73.95033
4645,Manhattan,Upper West Side,40.80131,-73.9675
4646,Manhattan,Chinatown,40.71338,-73.99226
4647,Brooklyn,Williamsburg,40.71601,-73.9587
4648,Manhattan,Upper East Side,40.76866,-73.95553
4649,Brooklyn,Crown Heights,40.67658,-73.93122
4650,Manhattan,Kips Bay,40.74436,-73.97977
4651,Brooklyn,Flatbush,40.65148,-73.95847
4652,Manhattan,Upper East Side,40.76572,-73.95541
4653,Manhattan,Midtown,40.75182,-73.97052
4654,Brooklyn,Carroll Gardens,40.6812,-74.00116
4655,Manhattan,Upper West Side,40.7898,-73.9708
4656,Brooklyn,Prospect Heights,40.67303,-73.96424
4657,Manhattan,Chelsea,40.74956,-73.99671
4658,Queens,Elmhurst,40.74644,-73.88656
4659,Brooklyn,Park Slope,40.67766,-73.98191
4660,Manhattan,West Village,40.73547,-74.0051
4661,Brooklyn,Park Slope,40.67751,-73.98143
4662,Brooklyn,Bedford-Stuyvesant,40.68174,-73.93444
4663,Manhattan,East Village,40.72823,-73.9817
4664,Brooklyn,Crown Heights,40.6774,-73.94566
4665,Manhattan,Chinatown,40.71613,-73.99266
4666,Brooklyn,Cobble Hill,40.68785,-73.99181
4667,Brooklyn,Park Slope,40.67592,-73.98107
4668,Manhattan,West Village,40.73504,-74.00658
4669,Brooklyn,Williamsburg,40.71314,-73.96719
4670,Manhattan,Harlem,40.80407,-73.94603
4671,Brooklyn,Prospect Heights,40.68033,-73.96528
4672,Manhattan,West Village,40.73691,-74.00013
4673,Manhattan,Upper West Side,40.78206,-73.97797
4674,Brooklyn,Williamsburg,40.70943,-73.94948
4675,Manhattan,East Harlem,40.8008,-73.94347
4676,Brooklyn,Gravesend,40.59601,-73.96862
4677,Manhattan,Chelsea,40.7518,-73.9969
4678,Manhattan,Harlem,40.80002,-73.95559
4679,Manhattan,Upper East Side,40.77449,-73.96228
4680,Brooklyn,Boerum Hill,40.6846,-73.98454
4681,Brooklyn,Williamsburg,40.71165,-73.94708
4682,Brooklyn,Bedford-Stuyvesant,40.68562,-73.92375
4683,Manhattan,Upper East Side,40.77787,-73.95104
4684,Queens,Astoria,40.7631,-73.92262
4685,Brooklyn,East New York,40.67517,-73.89814
4686,Manhattan,Lower East Side,40.71769,-73.98953
4687,Brooklyn,Williamsburg,40.71189,-73.96282
4688,Brooklyn,Greenpoint,40.72096,-73.94424
4689,Manhattan,Nolita,40.72235,-73.99543
4690,Queens,Long Island City,40.7593,-73.92884
4691,Brooklyn,Fort Greene,40.69236,-73.97254
4692,Brooklyn,Bedford-Stuyvesant,40.68073,-73.90915
4693,Brooklyn,Sunset Park,40.66294,-73.99675
4694,Brooklyn,Crown Heights,40.67045,-73.95716
4695,Manhattan,Upper West Side,40.80118,-73.97063
4696,Manhattan,Gramercy,40.73548,-73.98896
4697,Manhattan,West Village,40.7381,-74.00489
4698,Manhattan,East Village,40.72749,-73.99071
4699,Queens,Woodhaven,40.69165,-73.84841
4700,Brooklyn,Cypress Hills,40.67731,-73.90733
4701,Brooklyn,Bedford-Stuyvesant,40.68207,-73.94994
4702,Manhattan,Harlem,40.82888,-73.94997
4703,Manhattan,East Harlem,40.79269,-73.94218
4704,Manhattan,West Village,40.73993,-74.00619
4705,Brooklyn,Bedford-Stuyvesant,40.67822,-73.9389
4706,Brooklyn,Crown Heights,40.66939,-73.94839
4707,Brooklyn,Williamsburg,40.70648,-73.95444
4708,Queens,Ridgewood,40.70476,-73.90874
4709,Brooklyn,Bedford-Stuyvesant,40.68975,-73.9346
4710,Bronx,Mott Haven,40.81444,-73.92516
4711,Brooklyn,Bedford-Stuyvesant,40.68172,-73.94095
4712,Manhattan,Upper East Side,40.76884,-73.95826
